item,itemLabel,position,positionLabel,start,psid
Q105627781,Osman Dubbe,Q107709964,Minister of Information,2017-03-01,Q105627781-7BE4B505-84BD-4CEB-AF16-673691A4BCBA
Q106614987,Haniifa Mohamed Ibrahim,Q107709936,Minister of Women and Human Rights,2020-10-24,Q106614987-03525C62-1912-4335-AC87-D9017EBC897F
Q107722390,Salah Jama,Q107722391,Minister of Constitutional Affairs,2020-10-24,Q107722390-47508B02-720B-49F3-BCBE-4ECB1885A65F
Q107722487,Khalif Abdi Omar,Q66499344,Minister of Commerce and Industry,2020-10-24,Q107722487-BDDA4352-08DA-44D5-B55A-01150E80001E
Q107722495,Mohamed Abdirizak Mohamud,Q98685961,Foreign Minister of Somalia,2020-10-24,Q107722495-06D4E109-D8FC-495B-9A42-778989CE34CD
Q107722496,Sheikh Nur Mohamed Hassan,Q107722497,Minister of Religious Affairs,2020-10-24,Q107722496-0DC3F22F-A619-4399-802E-2E29E274270E
Q107722500,Mukhtar Hussien Afrah,Q107722501,"Minister of Interior, Federal Affairs and reconciliation",2020-10-24,Q107722500-E53E886A-73F2-481C-AC8F-BC64EF2D000D
Q107722502,Mohamed Adam Moâ€™alim,Q107722503,Minister of Public Works and Reconstruction,2020-10-24,Q107722502-36010EC8-4987-4EBD-A6E3-BC39866B4F68
Q107722504,Mohamed Abdullahi Salad,Q107722505,Minister of Air Transport and Aviation,2020-10-24,Q107722504-6C8F658F-CB43-4D74-BA51-A99A3C5529DD
Q107722506,Maryan Aweys,Q107722507,Minister of Ports and Marine Transport,2020-10-24,Q107722506-9000D0FD-3901-4169-B8E6-3C4328D7E247
Q107722508,Khadija Mohamed Dirie,Q107722509,Minister of Humanitarian Affairs and Disaster Management,2020-10-24,Q107722508-8FD7BDEA-599A-40B0-9065-41E1BA7947FB
Q107722511,Hussein Sheikh Mahmud Hussein,Q107722512,Minister of Livestock,2020-10-24,Q107722511-4A98511C-4D70-4B31-B379-F1FEC43684F1
Q107722514,Hassan Hussien Haji,Q98684633,Defence Minister of Somalia,2020-10-24,Q107722514-65456FEE-0762-47F5-BB5C-84E90CFE1B06
Q107722516,Hassan Hundumey Jimale,Q107722517,Minister of Internal Security,2020-10-24,Q107722516-60B59999-863D-4DBA-A80C-DD5156A0C431
Q107722518,Hassan Abdi Nur,Q107722520,Minister of Water and Energy,2020-10-24,Q107722518-5AF22663-4410-4F80-AC62-8F5644627845
Q107722521,Hamza Said Hamza,Q107722522,Minister of Youth and Sports,2020-10-24,Q107722521-35D53853-4CC4-478B-9FD8-27FDECB60CBB
Q107722523,Fowsiya Abiikar Nur,Q107722524,Minister of Health and Social Care,2020-10-24,Q107722523-FCA3D525-BC14-4D46-8728-6F8583002B05
Q107722525,Duran Ahmed Farah,Q107722527,Minister of Labor and social affairs,2020-10-24,Q107722525-77DBD3FD-E584-4AA1-9C5C-532A7CA045B4
Q107722528,Abdullahi Bidhan Warsame,Q107722529,Minister of Fisheries and Marine Resources,2020-10-24,Q107722528-C4334E82-8B94-4047-B302-48445E7EAEE7
Q107722530,Abdullahi Abukar Haji,Q107722531,Minister of Education,2020-10-24,Q107722530-01AD86DB-FCB8-4077-B7ED-99FF7F4691F9
Q107722532,Abdulkadir Mohamed Nur (Jama),Q107722534,Minister of Justice,2020-10-24,Q107722532-29592D71-59D8-42CA-BCAD-6A05F0DEC558
Q107722535,Abdi Sheikh Ahmed Roble,Q107722536,Minister of Posts and Telecommunications,2020-10-24,Q107722535-580CE36C-755C-4084-B01B-87F15755D54B
Q16199176,Abdirahman Beileh,Q107710013,Minister of Finance,2017-03-29,Q16199176-1AC593A7-C031-42E7-97DE-8C5B802C8447
Q18764136,Said Hussein Iid,Q107709954,Minister of Agriculture And Irrigation,2015-01-27,Q18764136-39E5ECCF-BCB6-48D7-A57F-C3C768DEDCF0
Q19958039,Jamal Mohamed Hassan,Q107709924,"Minister of Planning, investment and Economic development",2017-03-29,Q19958039-8D91BC46-5808-44BB-9828-A9413D6EB06C
Q23540881,Abdirashid Mohamed Ahmed,Q107709981,Minister of Petroleum and Mineral Resources,2020-10-24,Q23540881-188D9A5C-9099-4123-93C8-283448B235C4
Q99605101,Mohamed Hussein Roble,Q1335939,Prime Minister of Somalia,2020-09-01,Q99605101-bd985e06-4b17-9578-73bd-9721adfcd55f
